trial,variant,scan_threads,scan_units,scan_resident,device,compute_capability,auto_select,selection_target,selected_implementation,selection_confidence,predicted_kernel_ms,selection_reason,backend,stage_space,stage_handoff,flow_tile_log,data_space,role_stages,target_ctas_per_sm,data_time,token_interleave,pipeline_buffers,dataflow_layout,dataflow_state,compute_unit,word_bits,logN,N,batch,modulus,modulus_bits,n1_log,rows_per_block,threads_per_block,hierarchical_core,stage_partition,segment_cores,segment_threads,segment_units,segment_data_space,segment_data_time,segment_role_stages,segment_token_interleave,segment_cta_weights,boundary_storage,boundary_buffers,ready_window,inverse,warmup,repeat,h2d_ms,kernel_ms,timed_region_wall_ms,host_timing_overhead_ms,appt_producer_weight,appt_tail_weight,appt_writer_weight,appt_fragment_width,appt_writer_tiles,appt_data_time_roles,input_order,output_order,appt_layout_id,d2h_ms,kernel_ntt_s,end_to_end_ntt_s,kernel_points_s,cross_twiddle,mod_multiply,correct
1,warp256_static_io_half,128,4,3,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp256-static-io-radix2-10x10","experimental",0.000000,"warp256 subgraphs with coalesced row-packet input and XOR-swizzled full-sector writers",hierarchical-dataflow,0,named-barrier,0,0,0,3,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,1,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp256-static-io-radix2+homogeneous-warp256-static-io-radix2","128+128","4+4","4+4","1+1","0+0","0+0","11+9","full-scratch","1",8,0,2,10,0.783072,0.177152,0.178080,0.000928,0,0,0,0,0,7,natural,natural,"",0.744800,5644.869693,586.502017,5919074883.283047,fused,shoup,-1
1,warp256_static_io_half,256,8,1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp256-static-io-radix2-10x10","experimental",0.000000,"warp256 subgraphs with coalesced row-packet input and XOR-swizzled full-sector writers",hierarchical-dataflow,0,named-barrier,0,0,0,1,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,1,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp256-static-io-radix2+homogeneous-warp256-static-io-radix2","256+256","8+8","4+4","1+1","0+0","0+0","9+11","full-scratch","1",8,0,2,10,0.806240,0.229990,0.230952,0.000962,0,0,0,0,0,7,natural,natural,"",0.716896,4348.007421,570.409518,4559216229.574532,fused,shoup,-1
1,warp128_static_io_half,128,4,4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp128-static-io-radix2-10x10","experimental",0.000000,"128-point warp prefixes reduce the static-IO register live set before shared completion",hierarchical-dataflow,0,named-barrier,0,0,0,4,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,1,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp128-static-io-radix2+homogeneous-warp128-static-io-radix2","128+128","4+4","4+4","1+1","0+0","0+0","11+9","full-scratch","1",8,0,2,10,0.784960,0.189440,0.190417,0.000977,0,0,0,0,0,7,natural,natural,"",0.721248,5278.716298,589.745062,5535135220.540887,fused,shoup,-1
1,warp64_static_io_half,128,4,4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp64-static-io-radix2-10x10","experimental",0.000000,"64-point warp prefixes maximize static-IO residency before shared completion",hierarchical-dataflow,0,named-barrier,0,0,0,4,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,1,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp64-static-io-radix2+homogeneous-warp64-static-io-radix2","128+128","4+4","4+4","1+1","0+0","0+0","11+9","full-scratch","1",8,0,2,10,0.788512,0.198554,0.199532,0.000978,0,0,0,0,0,7,natural,natural,"",0.726048,5036.423618,583.732459,5281072931.565169,fused,shoup,-1
2,v06,256,4,4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-10x10-resident-radix4","experimental",0.000000,"transform-wave readiness with the generated resident radix-4 core",hierarchical-dataflow,0,named-barrier,0,0,0,4,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,1,998244353,30,0,0,0,dataflow-radix4,"10+10","dataflow-radix4+dataflow-radix4","256+256","1+1","0+0","1+1","0+0","0+0","9+11","full-scratch","1",8,0,2,10,0.785728,0.147968,0.149029,0.001061,0,0,0,0,0,7,natural,natural,"",0.723200,6758.218257,603.538184,7086505467.458291,fused,shoup,-1
2,warp1024,256,8,1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp-radix2-10x10","experimental",0.000000,"eight dependency-closed warp-register subgraphs per persistent CTA role",hierarchical-dataflow,0,named-barrier,0,0,0,1,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,1,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp-radix2+homogeneous-warp-radix2","256+256","8+8","0+0","1+1","0+0","0+0","9+11","full-scratch","1",8,0,2,10,0.796448,0.442163,0.443201,0.001038,0,0,0,0,0,7,natural,natural,"",0.734528,2261.608540,506.806624,2371468436.552095,fused,shoup,-1
2,warp256,128,4,3,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp256-radix2-10x10","experimental",0.000000,"two independent four-warp subgraphs with an eight-stage register prefix",hierarchical-dataflow,0,named-barrier,0,0,0,3,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,1,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp256-radix2+homogeneous-warp256-radix2","128+128","4+4","0+0","1+1","0+0","0+0","9+11","full-scratch","1",8,0,2,10,0.785184,0.303002,0.304079,0.001077,0,0,0,0,0,7,natural,natural,"",0.718880,3300.312795,553.383340,3460628789.210947,fused,shoup,-1
2,warp256,256,8,1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp256-radix2-10x10","experimental",0.000000,"two independent four-warp subgraphs with an eight-stage register prefix",hierarchical-dataflow,0,named-barrier,0,0,0,1,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,1,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp256-radix2+homogeneous-warp256-radix2","256+256","8+8","0+0","1+1","0+0","0+0","9+11","full-scratch","1",8,0,2,10,0.785376,0.357888,0.358798,0.000910,0,0,0,0,0,7,natural,natural,"",0.764320,2794.170141,524.223299,2929899749.493223,fused,shoup,-1
2,warp256_static,128,4,2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp256-static-radix2-10x10","experimental",0.000000,"warp256 subgraphs with XOR-swizzled full-sector boundary and final writers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,1,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp256-static-radix2+homogeneous-warp256-static-radix2","128+128","4+4","0+0","1+1","0+0","0+0","9+11","full-scratch","1",8,0,2,10,0.782720,0.233165,0.234192,0.001027,0,0,0,0,0,7,natural,natural,"",0.718656,4288.811719,576.521447,4497145036.996117,fused,shoup,-1
2,warp256_static,256,8,1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp256-static-radix2-10x10","experimental",0.000000,"warp256 subgraphs with XOR-swizzled full-sector boundary and final writers",hierarchical-dataflow,0,named-barrier,0,0,0,1,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,1,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp256-static-radix2+homogeneous-warp256-static-radix2","256+256","8+8","0+0","1+1","0+0","0+0","9+11","full-scratch","1",8,0,2,10,0.783552,0.253952,0.254870,0.000918,0,0,0,0,0,7,natural,natural,"",0.722976,3937.752069,568.026896,4129032313.916736,fused,shoup,-1
2,warp256_static_io,128,4,2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp256-static-io-radix2-10x10","experimental",0.000000,"warp256 subgraphs with coalesced row-packet input and XOR-swizzled full-sector writers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,1,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp256-static-io-radix2+homogeneous-warp256-static-io-radix2","128+128","4+4","0+0","1+1","0+0","0+0","9+11","full-scratch","1",8,0,2,10,0.782368,0.227328,0.228314,0.000986,0,0,0,0,0,7,natural,natural,"",0.723296,4398.930421,577.036716,4612612865.195835,fused,shoup,-1
2,warp256_static_io,256,8,1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp256-static-io-radix2-10x10","experimental",0.000000,"warp256 subgraphs with coalesced row-packet input and XOR-swizzled full-sector writers",hierarchical-dataflow,0,named-barrier,0,0,0,1,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,1,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp256-static-io-radix2+homogeneous-warp256-static-io-radix2","256+256","8+8","0+0","1+1","0+0","0+0","9+11","full-scratch","1",8,0,2,10,0.788896,0.233472,0.234557,0.001085,0,0,0,0,0,7,natural,natural,"",0.720896,4283.169050,573.636574,4491228269.628109,fused,shoup,-1
2,warp256_static_half,128,4,3,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp256-static-radix2-10x10","experimental",0.000000,"warp256 subgraphs with XOR-swizzled full-sector boundary and final writers",hierarchical-dataflow,0,named-barrier,0,0,0,3,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,1,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp256-static-radix2+homogeneous-warp256-static-radix2","128+128","4+4","4+4","1+1","0+0","0+0","9+11","full-scratch","1",8,0,2,10,0.787872,0.203776,0.204729,0.000953,0,0,0,0,0,7,natural,natural,"",0.763392,4907.349200,569.787586,5145728594.473958,fused,shoup,-1
2,warp256_static_half,256,8,1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp256-static-radix2-10x10","experimental",0.000000,"warp256 subgraphs with XOR-swizzled full-sector boundary and final writers",hierarchical-dataflow,0,named-barrier,0,0,0,1,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,1,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp256-static-radix2+homogeneous-warp256-static-radix2","256+256","8+8","4+4","1+1","0+0","0+0","9+11","full-scratch","1",8,0,2,10,0.787008,0.250266,0.251247,0.000981,0,0,0,0,0,7,natural,natural,"",0.750976,3995.754937,559.206049,4189852728.999990,fused,shoup,-1
2,warp256_static_io_half,128,4,3,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp256-static-io-radix2-10x10","experimental",0.000000,"warp256 subgraphs with coalesced row-packet input and XOR-swizzled full-sector writers",hierarchical-dataflow,0,named-barrier,0,0,0,3,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,1,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp256-static-io-radix2+homogeneous-warp256-static-io-radix2","128+128","4+4","4+4","1+1","0+0","0+0","11+9","full-scratch","1",8,0,2,10,0.786016,0.176230,0.177289,0.001059,0,0,0,0,0,7,natural,natural,"",0.727712,5674.389864,591.730555,5950029025.842206,fused,shoup,-1
2,warp256_static_io_half,256,8,1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp256-static-io-radix2-10x10","experimental",0.000000,"warp256 subgraphs with coalesced row-packet input and XOR-swizzled full-sector writers",hierarchical-dataflow,0,named-barrier,0,0,0,1,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,1,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp256-static-io-radix2+homogeneous-warp256-static-io-radix2","256+256","8+8","4+4","1+1","0+0","0+0","9+11","full-scratch","1",8,0,2,10,0.782400,0.229888,0.230924,0.001036,0,0,0,0,0,7,natural,natural,"",0.756384,4349.944187,565.395947,4561247076.258710,fused,shoup,-1
2,warp128_static_io_half,128,4,4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp128-static-io-radix2-10x10","experimental",0.000000,"128-point warp prefixes reduce the static-IO register live set before shared completion",hierarchical-dataflow,0,named-barrier,0,0,0,4,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,1,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp128-static-io-radix2+homogeneous-warp128-static-io-radix2","128+128","4+4","4+4","1+1","0+0","0+0","11+9","full-scratch","1",8,0,2,10,0.791232,0.189133,0.190306,0.001173,0,0,0,0,0,7,natural,natural,"",0.742208,5287.290347,580.526992,5544125763.348350,fused,shoup,-1
2,warp64_static_io_half,128,4,4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp64-static-io-radix2-10x10","experimental",0.000000,"64-point warp prefixes maximize static-IO residency before shared completion",hierarchical-dataflow,0,named-barrier,0,0,0,4,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,1,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp64-static-io-radix2+homogeneous-warp64-static-io-radix2","128+128","4+4","4+4","1+1","0+0","0+0","11+9","full-scratch","1",8,0,2,10,0.783520,0.198042,0.198934,0.000893,0,0,0,0,0,7,natural,natural,"",0.760256,5049.444081,574.112934,5294725877.184696,fused,shoup,-1
1,v06,256,4,4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-10x10-resident-radix4","experimental",0.000000,"transform-wave readiness with the generated resident radix-4 core",hierarchical-dataflow,0,named-barrier,0,0,0,4,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"10+10","dataflow-radix4+dataflow-radix4","256+256","1+1","0+0","1+1","0+0","0+0","9+11","full-scratch","1",8,0,2,10,2.820448,0.349798,0.350728,0.000930,0,0,0,0,0,7,natural,natural,"",2.607616,11435.158690,692.297571,11990632958.533003,fused,shoup,-1
1,warp1024,256,8,1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp-radix2-10x10","experimental",0.000000,"eight dependency-closed warp-register subgraphs per persistent CTA role",hierarchical-dataflow,0,named-barrier,0,0,0,1,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp-radix2+homogeneous-warp-radix2","256+256","8+8","0+0","1+1","0+0","0+0","9+11","full-scratch","1",8,0,2,10,2.817216,1.257882,1.258939,0.001058,0,0,0,0,0,7,natural,natural,"",2.604256,3179.949423,598.860356,3334418646.393494,fused,shoup,-1
1,warp256,128,4,3,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp256-radix2-10x10","experimental",0.000000,"two independent four-warp subgraphs with an eight-stage register prefix",hierarchical-dataflow,0,named-barrier,0,0,0,3,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp256-radix2+homogeneous-warp256-radix2","128+128","4+4","0+0","1+1","0+0","0+0","9+11","full-scratch","1",8,0,2,10,2.817664,0.832614,0.833745,0.001130,0,0,0,0,0,7,natural,natural,"",2.596448,4804.144506,640.335405,5037510629.119780,fused,shoup,-1
1,warp256,256,8,1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp256-radix2-10x10","experimental",0.000000,"two independent four-warp subgraphs with an eight-stage register prefix",hierarchical-dataflow,0,named-barrier,0,0,0,1,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp256-radix2+homogeneous-warp256-radix2","256+256","8+8","0+0","1+1","0+0","0+0","9+11","full-scratch","1",8,0,2,10,2.819712,0.964813,0.965699,0.000887,0,0,0,0,0,7,natural,natural,"",2.611264,4145.882169,625.411534,4347272541.456064,fused,shoup,-1
1,warp256_static,128,4,2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp256-static-radix2-10x10","experimental",0.000000,"warp256 subgraphs with XOR-swizzled full-sector boundary and final writers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp256-static-radix2+homogeneous-warp256-static-radix2","128+128","4+4","0+0","1+1","0+0","0+0","9+11","full-scratch","1",8,0,2,10,2.840544,0.700314,0.701328,0.001014,0,0,0,0,0,7,natural,natural,"",2.614560,5711.726635,649.834069,5989179467.570912,fused,shoup,-1
1,warp256_static,256,8,1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp256-static-radix2-10x10","experimental",0.000000,"warp256 subgraphs with XOR-swizzled full-sector boundary and final writers",hierarchical-dataflow,0,named-barrier,0,0,0,1,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp256-static-radix2+homogeneous-warp256-static-radix2","256+256","8+8","0+0","1+1","0+0","0+0","9+11","full-scratch","1",8,0,2,10,2.820288,0.756838,0.757725,0.000887,0,0,0,0,0,7,natural,natural,"",2.612128,5285.143809,646.281400,5541874954.236700,fused,shoup,-1
1,warp256_static_io,128,4,2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp256-static-io-radix2-10x10","experimental",0.000000,"warp256 subgraphs with coalesced row-packet input and XOR-swizzled full-sector writers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp256-static-io-radix2+homogeneous-warp256-static-io-radix2","128+128","4+4","0+0","1+1","0+0","0+0","9+11","full-scratch","1",8,0,2,10,2.822208,0.592998,0.593933,0.000935,0,0,0,0,0,7,natural,natural,"",2.605632,6745.380929,664.359305,7073044553.001540,fused,shoup,-1
1,warp256_static_io,256,8,1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp256-static-io-radix2-10x10","experimental",0.000000,"warp256 subgraphs with coalesced row-packet input and XOR-swizzled full-sector writers",hierarchical-dataflow,0,named-barrier,0,0,0,1,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp256-static-io-radix2+homogeneous-warp256-static-io-radix2","256+256","8+8","0+0","1+1","0+0","0+0","9+11","full-scratch","1",8,0,2,10,2.817792,0.613888,0.614914,0.001026,0,0,0,0,0,7,natural,natural,"",2.609248,6515.846903,662.149940,6832360682.229166,fused,shoup,-1
1,warp256_static_half,128,4,3,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp256-static-radix2-10x10","experimental",0.000000,"warp256 subgraphs with XOR-swizzled full-sector boundary and final writers",hierarchical-dataflow,0,named-barrier,0,0,0,3,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp256-static-radix2+homogeneous-warp256-static-radix2","128+128","4+4","4+4","1+1","0+0","0+0","9+11","full-scratch","1",8,0,2,10,2.822336,0.578355,0.579480,0.001125,0,0,0,0,0,7,natural,natural,"",2.599936,6916.165096,666.596989,7252124731.934961,fused,shoup,-1
